Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2285,1,225,10.92,2060,2665,2040,3353903,8061133134,27561366095,12061867,KSQ
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,1629,2,-37,-2.22,1700,1700,1624,112930,184889877,27415379304,16829576,KSQ
078590,KR7078590007,휴림에이텍,KOSDAQ,벤처기업부,487,2,-2,-0.41,489,494,482,152446,73918508,27374434606,56210338,KSQ
198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,703,1,2,0.29,698,706,683,90067,62230092,27362853534,38922978,KSQ
068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,2750,2,-10,-0.36,2800,2800,2735,12667,34900642,27333938500,9939614,KSQ
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4200,2,-195,-4.44,4350,4390,4130,59587,250802849,27285720000,6496600,KSQ
043220,KR7043220003,티에스넥스젠,KOSDAQ,관리종목(소속부없음),171,0,0,0.0,0,0,0,0,0,27227331873,159224163,KSQ
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,933,1,1,0.11,928,935,883,86784,79392593,26953710369,28889293,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1135,2,-56,-4.7,1230,1231,1109,1053717,1212966859,26828605630,23637538,KSQ
039310,KR7039310008,세중,KOSDAQ,중견기업부,1480,1,6,0.41,1474,1554,1470,21238,31551005,26820067160,18121667,KSQ
217620,KR7217620004,선샤인푸드,KOSDAQ,관리종목(소속부없음),3810,0,0,0.0,0,0,0,0,0,26803681470,7035087,KSQ
070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1927,1,99,5.42,1822,1929,1817,91198,172175119,26745836967,13879521,KSQ
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,3020,3,0,0.0,2985,3075,2970,22331,67262265,26692417980,8838549,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,819,2,-6,-0.73,820,832,803,45445,37080783,26682481098,32579342,KSQ
464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2055,3,0,0.0,2050,2060,2050,16479,33858085,26519775000,12905000,KSQ
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,7070,2,-370,-4.97,7440,7440,6750,20280,142800430,26350752540,3727122,KSQ
060230,KR7060230000,소니드,KOSDAQ,중견기업부,357,2,-5,-1.38,363,384,354,1012037,369919139,26332060461,73759273,KSQ
050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1612,2,-41,-2.48,1673,1673,1604,56480,92412985,26331500936,16334678,KSQ
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2015,2,-15,-0.74,2025,2045,1990,31526,63282621,26221505310,13013154,KSQ
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,4000,2,-50,-1.23,4050,4095,3990,18812,75553787,26000000000,6500000,KSQ
159910,KR7159910009,에코글로우,KOSDAQ,중견기업부,650,2,-65,-9.09,701,703,641,490865,329236334,25927432700,39888358,KSQ
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,1754,2,-8,-0.45,1762,1769,1720,42504,74290333,25568654360,14577340,KSQ
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,2240,2,-5,-0.22,2245,2260,2225,22048,49293580,25465914880,11368712,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,487,2,-10,-2.01,497,497,487,28234,13856118,25132346994,51606462,KSQ
113810,KR7113810006,디젠스,KOSDAQ,중견기업부,770,2,-22,-2.78,793,804,767,111153,86392374,25123599270,32628051,KSQ
199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,5160,1,20,0.39,5140,5260,5010,17185,87832695,25100133720,4864367,KSQ
290520,KR7290520006,신도기연,KOSDAQ,투자주의환기종목(소속부없음),1572,1,1,0.06,1569,1598,1560,12040,18893959,25040957064,15929362,KSQ
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,417,1,10,2.46,407,451,403,3389203,1454894548,25000434777,59953081,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1207,1,5,0.42,1202,1207,1185,79526,94950559,24969536097,20687271,KSQ
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,1994,1,7,0.35,1997,2020,1972,27087,53797724,24926946144,12500976,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,3050,2,-15,-0.49,3040,3060,2940,10569,31628555,24900651400,8164148,KSQ
289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,1784,1,11,0.62,1773,1811,1747,58123,103780223,24878336704,13945256,KSQ
076610,KR7076610005,해성옵틱스,KOSDAQ,벤처기업부,553,2,-7,-1.25,558,562,547,177624,97922233,24840468569,44919473,KSQ
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,1536,1,1,0.07,1536,1536,1500,51240,77627976,24756980736,16117826,KSQ
054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,746,2,-21,-2.74,762,777,738,1700072,1285350116,24747466808,33173548,KSQ
110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,2710,2,-30,-1.09,2765,2850,2670,53042,145165765,24549245020,9058762,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,313,2,-5,-1.57,317,319,310,166591,52191963,24326469863,77720351,KSQ
139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1307,3,0,0.0,1307,1336,1300,9063,11846428,24187063609,18505787,KSQ
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2220,3,0,0.0,2200,2220,2135,28736,62946400,24126360600,10867730,KSQ
900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),447,2,-11,-2.4,454,458,445,56811,25480396,24023553696,53743968,KSQ
317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,205,2,-3,-1.44,207,208,205,595131,122663490,23740642460,115808012,KSQ
014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,2010,2,-15,-0.74,2010,2080,1990,27104,54301559,23718000000,11800000,KSQ
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1126,2,-12,-1.05,1127,1137,1122,25196,28484777,23697195842,21045467,KSQ
094860,KR7094860004,네오리진,KOSDAQ,중견기업부,985,2,-14,-1.4,991,1000,985,47980,47427889,23688825465,24049569,KSQ
053060,KR7053060000,세동,KOSDAQ,중견기업부,1341,2,-6,-0.45,1347,1367,1335,28818,38855180,23678598879,17657419,KSQ
204630,KR7204630008,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,23668225650,5089941,KSQ
002680,KR7002680007,한탑,KOSDAQ,중견기업부,730,2,-10,-1.35,739,758,727,95040,69760979,23591263270,32316799,KSQ
365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,3205,2,-80,-2.44,3315,3500,3190,25938,86479445,23429511500,7310300,KSQ
039740,KR7039740006,한국정보공학,KOSDAQ,벤처기업부,2915,2,-55,-1.85,2970,2975,2915,39338,115851865,23373627255,8018397,KSQ
225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,877,2,-10,-1.13,879,887,868,72488,63241001,23360397301,26636713,KSQ
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,4100,2,-25,-0.61,4095,4125,4010,5392,21933700,23237397800,5667658,KSQ
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2900,2,-30,-1.02,2900,2915,2835,11210,32102110,23155073200,7984508,KSQ
065150,KR7065150005,대산F&B,KOSDAQ,관리종목(소속부없음),145,0,0,0.0,0,0,0,0,0,23110448725,159382405,KSQ
258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,498,1,1,0.2,497,506,496,92589,46178529,22886614884,45957058,KSQ
123750,KR7123750002,알톤,KOSDAQ,중견기업부,1762,1,92,5.51,1670,1950,1670,1967722,3543198086,22458975314,12746297,KSQ
028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,1782,2,-31,-1.71,1831,1831,1740,38877,68912727,22413115692,12577506,KSQ
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,1981,1,37,1.9,1941,2135,1938,500635,1012513463,22339101099,11276679,KSQ
247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,5010,2,-50,-0.99,5000,5120,4970,12352,61884130,21763039200,4343920,KSQ
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,1816,2,-29,-1.57,1841,1881,1815,47736,87397576,21733960640,11968040,KSQ
083470,KR7083470005,이엠앤아이,KOSDAQ,벤처기업부,1015,2,-6,-0.59,1021,1021,992,125281,125663303,21660433935,21340329,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,910,2,-40,-4.21,930,940,901,627262,573112956,21658731640,23800804,KSQ
412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,2480,2,-55,-2.17,2535,2540,2460,82990,207391115,21642890560,8726972,KSQ
121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,1626,1,18,1.12,1607,1643,1583,137981,221166279,21611891196,13291446,KSQ
032280,KR7032280000,삼일,KOSDAQ,중견기업부,1330,2,-28,-2.06,1351,1358,1322,46810,62532373,21564074700,16213590,KSQ
080720,KR7080720006,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,314,2,-12,-3.68,327,327,313,552633,175220632,21493529220,68450730,KSQ
230980,KR7230980005,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ
091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,570,2,-3,-0.52,573,578,560,17489,9962039,21327971010,37417493,KSQ
368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,2280,2,-10,-0.44,2285,2310,2250,22367,51101725,21309244800,9346160,KSQ
106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1244,1,34,2.81,1198,1261,1176,206941,249785940,21147178960,16999340,KSQ
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,5250,1,20,0.38,5230,5270,5210,2824,14771360,21000000000,4000000,KSQ
043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2330,1,65,2.87,2265,2330,2230,14111,32109125,20970000000,9000000,KSQ
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2280,1,10,0.44,2270,2342,2255,10412,23784214,20930400000,9180000,KSQ
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,1732,2,-15,-0.86,1751,1758,1697,63644,108664343,20835960000,12030000,KSQ
008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,512,2,-13,-2.48,525,527,512,91727,47371153,20835163648,40693679,KSQ
054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,834,2,-26,-3.02,851,860,834,37877,31757362,20815999488,24959232,KSQ
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1047,2,-11,-1.04,1058,1061,1047,12081,12685038,20639301600,19712800,KSQ
449020,KR7449020007,유안타제13호스팩,KOSDAQ,관리종목(소속부없음),2120,3,0,0.0,2120,2125,2120,122934,260796330,20627600000,9730000,KSQ
134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,4320,2,-70,-1.59,4390,4515,4175,9221,40041954,20603160000,4769250,KSQ
154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1136,2,-51,-4.3,1188,1190,1110,66303,75509091,20391306784,17950094,KSQ
060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,1505,2,-10,-0.66,1515,1522,1500,73707,111184800,20335573545,13512009,KSQ
096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,3030,1,85,2.89,2970,3070,2945,15130,45307690,20235552000,6678400,KSQ
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1408,2,-37,-2.56,1445,1445,1403,35507,50495497,20224714752,14364144,KSQ
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1080,2,-44,-3.91,1127,1135,1055,52138,56577272,20221836840,18723923,KSQ
275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,3320,2,-135,-3.91,3450,3470,3255,11175,37640145,19979723480,6017989,KSQ
019570,KR7019570001,플루토스,KOSDAQ,중견기업부,297,2,-5,-1.66,300,302,295,232026,68968127,19931682474,67110042,KSQ
101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2360,2,-70,-2.88,2465,2465,2355,93957,223960805,19833440000,8404000,KSQ
044180,KR7044180008,KD,KOSDAQ,중견기업부,735,2,-28,-3.67,775,782,733,699647,525881978,19637582265,26717799,KSQ
121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,636,1,2,0.32,634,659,620,248170,158157931,19470615300,30614175,KSQ
054410,KR7054410006,케이피티유,KOSDAQ,중견기업부,3400,1,5,0.15,3395,3405,3360,6567,22320765,19469909600,5726444,KSQ
065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,270,3,0,0.0,268,272,267,181170,48604874,19325870730,71577299,KSQ
466910,KR7466910007,엔에이치스팩30호,KOSDAQ,SPAC(소속부없음),2090,1,10,0.48,2080,2090,2080,18992,39632980,19019000000,9100000,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,투자주의환기종목(소속부없음),712,1,1,0.14,704,725,704,49784,35389631,18998313800,26683025,KSQ
063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,2030,2,-20,-0.98,2050,2060,2015,9303,18842616,18930013900,9325130,KSQ
067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,2245,2,-25,-1.1,2265,2270,2210,11160,25007253,18850351285,8396593,KSQ
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,1689,2,-20,-1.17,1709,1709,1680,12210,20612680,18731010000,11090000,KSQ
020400,KR7020400008,대동금속,KOSDAQ,중견기업부,5850,2,-10,-0.17,5870,6020,5850,8663,51117705,18656621100,3189166,KSQ
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,940,2,-47,-4.76,996,1000,935,119756,115360228,18485101880,19665002,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,1632,2,-2,-0.12,1615,1634,1590,20978,33918377,18285344160,11204255,KSQ
026910,KR7026910000,광진실업,KOSDAQ,중견기업부,2830,1,40,1.43,2790,2980,2785,10728,30621480,18127296150,6405405,KSQ
225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,649,1,16,2.53,633,650,625,62694,39812625,18098695450,27887050,KSQ
900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),602,2,-13,-2.11,623,623,600,125467,76052644,18094785968,30057784,KSQ
043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,665,2,-1,-0.15,666,669,652,26794,17606019,18045946730,27136762,KSQ
050090,KR7050090000,비케이홀딩스,KOSDAQ,투자주의환기종목(소속부없음),904,2,-12,-1.31,915,917,897,39160,35450571,17885400440,19784735,KSQ
065770,KR7065770000,CS,KOSDAQ,벤처기업부,921,2,-30,-3.15,954,956,905,109623,102748379,17877650730,19411130,KSQ
241820,KR7241820000,피씨엘,KOSDAQ,관리종목(소속부없음),302,0,0,0.0,0,0,0,0,0,17869934034,59171967,KSQ
478780,KR7478780000,대신밸런스제18호스팩,KOSDAQ,SPAC(소속부없음),2255,2,-45,-1.96,2300,2330,2250,142051,322919640,17837050000,7910000,KSQ
035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,370,2,-17,-4.39,384,398,370,133581,50457234,17640297600,47676480,KSQ
079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,459,2,-6,-1.29,465,465,459,40252,18663846,17605180926,38355514,KSQ
215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,436,2,-6,-1.36,442,445,435,58154,25599313,17563452964,40283149,KSQ
069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1229,2,-14,-1.13,1269,1269,1215,169342,210881678,17440850839,14191091,KSQ
188260,KR7188260004,세니젠,KOSDAQ,기술성장기업부,2350,2,-45,-1.88,2395,2395,2350,18239,43210820,16986904500,7228470,KSQ
477380,KR7477380000,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),2040,1,5,0.25,2035,2045,2025,96773,196749275,16524000000,8100000,KSQ
482680,KR7482680006,미래에셋비전스팩7호,KOSDAQ,SPAC(소속부없음),2000,1,1,0.05,1999,2000,1999,43333,86652725,16430000000,8215000,KSQ
058450,KR7058450008,한주에이알티,KOSDAQ,투자주의환기종목(소속부없음),1100,2,-24,-2.14,1124,1279,1050,478013,559070226,16272983100,14793621,KSQ
454750,KR7454750001,하나28호스팩,KOSDAQ,SPAC(소속부없음),2215,1,5,0.23,2195,2235,2175,116637,257594330,15952430000,7202000,KSQ
106520,KR7106520000,노블엠앤비,KOSDAQ,투자주의환기종목(소속부없음),411,0,0,0.0,0,0,0,0,0,15904036272,38695952,KSQ
457630,KR7457630002,대신밸런스제16호스팩,KOSDAQ,SPAC(소속부없음),2150,0,0,0.0,0,0,0,0,0,15716500000,7310000,KSQ
027040,KR7027040005,서울전자통신,KOSDAQ,관리종목(소속부없음),221,1,2,0.91,218,229,217,378334,83567223,15379135187,69588847,KSQ
250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,464,2,-4,-0.85,468,478,461,69640,32439209,15312204160,33000440,KSQ
224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),2935,1,50,1.73,2885,2995,2885,16154,47248905,15146719070,5160722,KSQ
477340,KR7477340004,에이치엠씨제7호스팩,KOSDAQ,SPAC(소속부없음),2005,3,0,0.0,2010,2010,2005,3357,6730960,15057550000,7510000,KSQ
0044K0,KR70044K0008,삼성스팩10호,KOSDAQ,SPAC(소속부없음),1992,1,3,0.15,1988,1992,1988,142165,282992716,14979840000,7520000,KSQ
469880,KR7469880009,하나30호스팩,KOSDAQ,SPAC(소속부없음),2050,2,-10,-0.49,2060,2070,2050,39356,80912265,14975250000,7305000,KSQ
227100,KR7227100005,퀀텀온,KOSDAQ,관리종목(소속부없음),612,0,0,0.0,0,0,0,0,0,14770119384,24134182,KSQ
473050,KR7473050003,유안타제15호스팩,KOSDAQ,SPAC(소속부없음),2025,3,0,0.0,2020,2025,2020,3770,7618926,14195250000,7010000,KSQ
479880,KR7479880007,한국제15호스팩,KOSDAQ,SPAC(소속부없음),2040,3,0,0.0,2040,2040,2030,11823,24021065,14014800000,6870000,KSQ
478440,KR7478440001,미래에셋비전스팩6호,KOSDAQ,SPAC(소속부없음),2020,2,-5,-0.25,2025,2045,2020,54718,111002740,13998600000,6930000,KSQ
031860,KR7031860000,디에이치엑스컴퍼니,KOSDAQ,투자주의환기종목(소속부없음),767,1,13,1.72,754,784,739,114252,86482411,13882639407,18099921,KSQ
065690,KR7065690000,파커스,KOSDAQ,투자주의환기종목(소속부없음),982,2,-21,-2.09,1006,1032,980,94659,94664634,13796443042,14049331,KSQ
092600,KR7092600006,앤씨앤,KOSDAQ,관리종목(소속부없음),543,1,2,0.37,546,548,531,21007,11293990,13620349731,25083517,KSQ
352770,KR7352770002,셀레스트라,KOSDAQ,관리종목(소속부없음),5250,0,0,0.0,0,0,0,0,0,13610136750,2592407,KSQ
079950,KR7079950002,인베니아,KOSDAQ,중견기업부,585,1,19,3.36,566,606,566,553865,320701498,13572000000,23200000,KSQ
032980,KR7032980005,바이온,KOSDAQ,관리종목(소속부없음),604,0,0,0.0,0,0,0,0,0,13522952980,22388995,KSQ
030350,KR7030350003,드래곤플라이,KOSDAQ,관리종목(소속부없음),973,0,0,0.0,0,0,0,0,0,13503093562,13877794,KSQ
489480,KR7489480004,키움제11호스팩,KOSDAQ,SPAC(소속부없음),2040,2,-10,-0.49,2050,2055,2040,7223,14752365,13464000000,6600000,KSQ
481890,KR7481890002,엔에이치스팩31호,KOSDAQ,SPAC(소속부없음),2080,3,0,0.0,2070,2085,2070,27526,57059985,13197600000,6345000,KSQ
471050,KR7471050005,대신밸런스제17호스팩,KOSDAQ,SPAC(소속부없음),2160,3,0,0.0,2155,2160,2155,39,84220,13089600000,6060000,KSQ
478390,KR7478390008,KB제29호스팩,KOSDAQ,SPAC(소속부없음),2075,3,0,0.0,2060,2080,2060,27865,57722535,12906500000,6220000,KSQ
489730,KR7489730002,디비금융제13호스팩,KOSDAQ,SPAC(소속부없음),2025,2,-5,-0.25,2030,2030,2025,5837,11822905,12822300000,6332000,KSQ
446750,KR7446750002,하나26호스팩,KOSDAQ,관리종목(소속부없음),2110,3,0,0.0,2110,2115,2105,112070,236455535,12723300000,6030000,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,관리종목(소속부없음),2295,0,0,0.0,0,0,0,0,0,12686716395,5527981,KSQ
0037T0,KR70037T0008,KB제32호스팩,KOSDAQ,SPAC(소속부없음),1999,1,1,0.05,2005,2005,1998,2300,4599415,12653670000,6330000,KSQ
054630,KR7054630009,에이디칩스,KOSDAQ,관리종목(소속부없음),1580,0,0,0.0,0,0,0,0,0,12594094680,7970946,KSQ
492220,KR7492220009,KB제31호스팩,KOSDAQ,SPAC(소속부없음),2015,1,10,0.5,2005,2015,2005,3687,7409057,12513150000,6210000,KSQ
482520,KR7482520004,교보16호스팩,KOSDAQ,SPAC(소속부없음),2045,3,0,0.0,2045,2045,2035,984,2002995,12474500000,6100000,KSQ
065570,KR7065570004,삼영이엔씨,KOSDAQ,관리종목(소속부없음),764,0,0,0.0,0,0,0,0,0,12295692232,16093838,KSQ
477760,KR7477760003,DB금융스팩12호,KOSDAQ,SPAC(소속부없음),2085,3,0,0.0,2090,2090,2070,2325,4827640,12176400000,5840000,KSQ
0041L0,KR70041L0000,하나35호스팩,KOSDAQ,SPAC(소속부없음),1998,2,-1,-0.05,1997,2000,1996,10441,20846636,12047940000,6030000,KSQ
482690,KR7482690005,대신밸런스제19호스팩,KOSDAQ,SPAC(소속부없음),2110,1,5,0.24,2100,2110,2100,13137,27643765,11847650000,5615000,KSQ
448370,KR7448370007,하나27호스팩,KOSDAQ,SPAC(소속부없음),2105,2,-5,-0.24,2110,2110,2100,79616,167901586,11830100000,5620000,KSQ
415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,3045,2,-555,-15.42,3085,3285,3010,1070619,3380151613,11614619625,3814325,KSQ
174880,KR7174880005,장원테크,KOSDAQ,관리종목(소속부없음),2650,0,0,0.0,0,0,0,0,0,11610352250,4381265,KSQ
474660,KR7474660008,신한제12호스팩,KOSDAQ,SPAC(소속부없음),2085,3,0,0.0,2100,2100,2080,36816,76921620,11509200000,5520000,KSQ
